CODCURSO;CURSO;CURRICULO;CODIGO;DISCIPLINA;CODUA;UA;SEMESTRE;HORAS;CODPREREQUISITO;PREREQUISITO;ORDEM;OPERADOR
51109110;QU?MICA (LIC) - D;2006;5101016;PSICOLOGIA E EDUCA??O;51010000;UNID. ACAD. DE EDUCA??O;1;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101007;QU?MICA GERAL I;51010000;UNID. ACAD. DE EDUCA??O;1;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101082;CALCULO DIFERENCIAL E INTEGRAL I;51010000;UNID. ACAD. DE EDUCA??O;2;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101021;INFORM?TICA APLICADA AO ENSINO;51010000;UNID. ACAD. DE EDUCA??O;2;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101015;INGLES INSTRUMENTAL;51010000;UNID. ACAD. DE EDUCA??O;2;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101033;LEGISLA??O DA EDUCA??O B?SICA;51010000;UNID. ACAD. DE EDUCA??O;2;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101032;PESQUISA NO ENSINO DE QU?MICA;51010000;UNID. ACAD. DE EDUCA??O;2;NA;5101010;METODOLOGIA CIENT?FICA;1;
51109110;QU?MICA (LIC) - D;2006;5101031;QU?MICA GERAL II;51010000;UNID. ACAD. DE EDUCA??O;2;NA;5101007;QU?MICA GERAL I;1;
51109110;QU?MICA (LIC) - D;2006;5101048;CALCULO DIFERENCIAL E INTEGRAL II;51010000;UNID. ACAD. DE EDUCA??O;3;NA;5101082;CALCULO DIFERENCIAL E INTEGRAL I;1;
51109110;QU?MICA (LIC) - D;2006;5101041;FILOSOFIA E SOCIOLOGIA DA EDUCA??O;51010000;UNID. ACAD. DE EDUCA??O;3;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101058;F?SICA GERAL E EXPERIMENTAL I;51010000;UNID. ACAD. DE EDUCA??O;3;NA;5101082;CALCULO DIFERENCIAL E INTEGRAL I;1;
51109110;QU?MICA (LIC) - D;2006;5101057;QU?MICA EXPERIMENTAL;51010000;UNID. ACAD. DE EDUCA??O;3;NA;5101031;QU?MICA GERAL II;1;E
51109110;QU?MICA (LIC) - D;2006;5101057;QU?MICA EXPERIMENTAL;51010000;UNID. ACAD. DE EDUCA??O;3;NA;5101009;PRINCIPIOS DE SEGURANCA EM LABORAT?RIOS;2;
51109110;QU?MICA (LIC) - D;2006;5101059;QU?MICA INORG?NICA DESCRITIVA;51010000;UNID. ACAD. DE EDUCA??O;3;NA;5101031;QU?MICA GERAL II;1;
51109110;QU?MICA (LIC) - D;2006;5101056;QU?MICA ORG?NICA I;51010000;UNID. ACAD. DE EDUCA??O;3;NA;5101007;QU?MICA GERAL I;1;
51109110;QU?MICA (LIC) - D;2006;5101060;F?SICA II;51010000;UNID. ACAD. DE EDUCA??O;4;NA;5101058;F?SICA GERAL E EXPERIMENTAL I;1;
51109110;QU?MICA (LIC) - D;2006;5101074;F?SICO-QU?MICA I;51010000;UNID. ACAD. DE EDUCA??O;4;NA;5101031;QU?MICA GERAL II;1;
51109110;QU?MICA (LIC) - D;2006;5101034;METODOLOGIA DO ENSINO DE QU?MICA I;51010000;UNID. ACAD. DE EDUCA??O;4;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101073;QU?MICA ANAL?TICA I;51010000;UNID. ACAD. DE EDUCA??O;4;NA;5101031;QU?MICA GERAL II;1;
51109110;QU?MICA (LIC) - D;2006;5101070;QU?MICA INORG?NICA DE COORDENA??O;51010000;UNID. ACAD. DE EDUCA??O;4;NA;5101031;QU?MICA GERAL II;1;
51109110;QU?MICA (LIC) - D;2006;5101071;QU?MICA ORG?NICA II;51010000;UNID. ACAD. DE EDUCA??O;4;NA;5101056;QU?MICA ORG?NICA I;1;
51109110;QU?MICA (LIC) - D;2006;5101050;ESTATISTICA DESCRITIVA;51010000;UNID. ACAD. DE EDUCA??O;5;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101099;F?SICO-QU?MICA II;51010000;UNID. ACAD. DE EDUCA??O;5;NA;5101074;F?SICO-QU?MICA I;1;
51109110;QU?MICA (LIC) - D;2006;5101055;METODOLOGIA DO ENSINO DE QU?MICA II;51010000;UNID. ACAD. DE EDUCA??O;5;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101054;PLANEJAMENTO EM EDUCA??O;51010000;UNID. ACAD. DE EDUCA??O;5;NA;5101016;PSICOLOGIA E EDUCA??O;1;
51109110;QU?MICA (LIC) - D;2006;5101098;QU?MICA ANAL?TICA II;51010000;UNID. ACAD. DE EDUCA??O;5;NA;5101073;QU?MICA ANAL?TICA I;1;
51109110;QU?MICA (LIC) - D;2006;5101096;QU?MICA INORG?NICA EXPERIMENTAL;51010000;UNID. ACAD. DE EDUCA??O;5;NA;5101070;QU?MICA INORG?NICA DE COORDENA??O;1;E
51109110;QU?MICA (LIC) - D;2006;5101096;QU?MICA INORG?NICA EXPERIMENTAL;51010000;UNID. ACAD. DE EDUCA??O;5;NA;5101009;PRINCIPIOS DE SEGURANCA EM LABORAT?RIOS;2;
51109110;QU?MICA (LIC) - D;2006;5101097;QU?MICA ORG?NICA EXPERIMENTAL;51010000;UNID. ACAD. DE EDUCA??O;5;NA;5101071;QU?MICA ORG?NICA II;1;E
51109110;QU?MICA (LIC) - D;2006;5101097;QU?MICA ORG?NICA EXPERIMENTAL;51010000;UNID. ACAD. DE EDUCA??O;5;NA;5101009;PRINCIPIOS DE SEGURANCA EM LABORAT?RIOS;2;
51109110;QU?MICA (LIC) - D;2006;5101117;AN?LISE T?RMICA;51010000;UNID. ACAD. DE EDUCA??O;6;NA;5101098;QU?MICA ANAL?TICA II;1;
51109110;QU?MICA (LIC) - D;2006;5101052;AVALIA??O E APRENDIZAGEM;51010000;UNID. ACAD. DE EDUCA??O;6;NA;5101016;PSICOLOGIA E EDUCA??O;1;
51109110;QU?MICA (LIC) - D;2006;5101205;BIOLOGIA GERAL;51010000;UNID. ACAD. DE EDUCA??O;6;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101121;CIN?TICA QU?MICA;51010000;UNID. ACAD. DE EDUCA??O;6;NA;5101031;QU?MICA GERAL II;1;
51109110;QU?MICA (LIC) - D;2006;5101084;ECOLOGIA GERAL;51010000;UNID. ACAD. DE EDUCA??O;6;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101178;ENERGIA DE BIOMASSA;51010000;UNID. ACAD. DE EDUCA??O;6;NA;5101073;QU?MICA ANAL?TICA I;1;
51109110;QU?MICA (LIC) - D;2006;5101118;ESPECTROSCOPIA DE COMPOSTOS ORGANICOS;51010000;UNID. ACAD. DE EDUCA??O;6;NA;5101071;QU?MICA ORG?NICA II;1;
51109110;QU?MICA (LIC) - D;2006;5101122;EST?GIO SUPERV. EM ENSINO DE QU?MICA I;51010000;UNID. ACAD. DE EDUCA??O;6;NA;5101034;METODOLOGIA DO ENSINO DE QU?MICA I;1;E
51109110;QU?MICA (LIC) - D;2006;5101122;EST?GIO SUPERV. EM ENSINO DE QU?MICA I;51010000;UNID. ACAD. DE EDUCA??O;6;NA;5101055;METODOLOGIA DO ENSINO DE QU?MICA II;2;
51109110;QU?MICA (LIC) - D;2006;5101124;F?SICO-QU?MICA EXPERIMENTAL;51010000;UNID. ACAD. DE EDUCA??O;6;NA;5101099;F?SICO-QU?MICA II;1;E
51109110;QU?MICA (LIC) - D;2006;5101124;F?SICO-QU?MICA EXPERIMENTAL;51010000;UNID. ACAD. DE EDUCA??O;6;NA;5101009;PRINCIPIOS DE SEGURANCA EM LABORAT?RIOS;2;
51109110;QU?MICA (LIC) - D;2006;5101120;INSTRUMENTA??O NO ENSINO DE QU?MICA;51010000;UNID. ACAD. DE EDUCA??O;6;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101006;LINGUA PORTUGUESA;51010000;UNID. ACAD. DE EDUCA??O;6;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101011;MATEM?TICA ELEMENTAR I;51010000;UNID. ACAD. DE EDUCA??O;6;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101200;POLIMEROS;51010000;UNID. ACAD. DE EDUCA??O;6;NA;5101056;QU?MICA ORG?NICA I;1;
51109110;QU?MICA (LIC) - D;2006;5101123;QU?MICA ANAL?TICA EXPERIMENTAL;51010000;UNID. ACAD. DE EDUCA??O;6;NA;5101098;QU?MICA ANAL?TICA II;1;E
51109110;QU?MICA (LIC) - D;2006;5101123;QU?MICA ANAL?TICA EXPERIMENTAL;51010000;UNID. ACAD. DE EDUCA??O;6;NA;5101009;PRINCIPIOS DE SEGURANCA EM LABORAT?RIOS;2;
51109110;QU?MICA (LIC) - D;2006;5101155;QU?MICA ANAL?TICA INSTRUMENTAL;51010000;UNID. ACAD. DE EDUCA??O;6;NA;5101123;QU?MICA ANAL?TICA EXPERIMENTAL;1;
51109110;QU?MICA (LIC) - D;2006;5101153;QU?MICA DE ALIMENTOS;51010000;UNID. ACAD. DE EDUCA??O;6;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101177;QU?MICA DO PETR?LEO;51010000;UNID. ACAD. DE EDUCA??O;6;NA;5101056;QU?MICA ORG?NICA I;1;
51109110;QU?MICA (LIC) - D;2006;5101188;TEQ (QU?MICA FORENSE);51010000;UNID. ACAD. DE EDUCA??O;6;NA;5101097;QU?MICA ORG?NICA EXPERIMENTAL;1;E
51109110;QU?MICA (LIC) - D;2006;5101188;TEQ (QU?MICA FORENSE);51010000;UNID. ACAD. DE EDUCA??O;6;NA;5101123;QU?MICA ANAL?TICA EXPERIMENTAL;2;E
51109110;QU?MICA (LIC) - D;2006;5101188;TEQ (QU?MICA FORENSE);51010000;UNID. ACAD. DE EDUCA??O;6;NA;5101118;ESPECTROSCOPIA DE COMPOSTOS ORGANICOS;3;
51109110;QU?MICA (LIC) - D;2006;5101038;BIOQU?MICA GERAL;51010000;UNID. ACAD. DE EDUCA??O;7;NA;5101071;QU?MICA ORG?NICA II;1;
51109110;QU?MICA (LIC) - D;2006;5101149;EST?GIO SUPERV. EM ENSINO DE QU?MICA II;51010000;UNID. ACAD. DE EDUCA??O;7;NA;5101122;EST?GIO SUPERV. EM ENSINO DE QU?MICA I;1;
51109110;QU?MICA (LIC) - D;2006;5101148;LINGUA BRASILEIRA DE SINAIS;51010000;UNID. ACAD. DE EDUCA??O;7;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101125;QU?MICA AMBIENTAL;51010000;UNID. ACAD. DE EDUCA??O;7;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101163;ATIV. ACADEMICO-CIENTIFICO-CULTURAIS;51010000;UNID. ACAD. DE EDUCA??O;8;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101170;EST?GIO SUPERV. EM ENSINO DE QU?MICA III;51010000;UNID. ACAD. DE EDUCA??O;8;NA;5101149;EST?GIO SUPERV. EM ENSINO DE QU?MICA II;1;
51109110;QU?MICA (LIC) - D;2006;5101171;TRABALHO DE CONCLUSAO DE CURSO;51010000;UNID. ACAD. DE EDUCA??O;8;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101212;CURRICULO EDUCACIONAL;51010000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101211;ENSINO INCLUSO;51010000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101213;ETICA E DIVERSIDADE;51010000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101179;GERENCIAMENTO DE RESIDUOS;51010000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101210;INTRODUCAO A QUIMICA QUANTICA;51010000;UNID. ACAD. DE EDUCA??O;NA;NA;5101070;QU?MICA INORG?NICA DE COORDENA??O;1;
51109110;QU?MICA (LIC) - D;2006;5101154;MINERALOGIA;51010000;UNID. ACAD. DE EDUCA??O;NA;NA;5101059;QU?MICA INORG?NICA DESCRITIVA;1;
51109110;QU?MICA (LIC) - D;2006;5101207;POL?TICA E EDUCA??O;51010000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
51109110;QU?MICA (LIC) - D;2006;5101186;PROFISSAO DOCENTE;51010000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
21109210;QU?MICA (LIC) - N;2011;2104001;LINGUA INGLESA INSTRUMENTAL;21040000;UNID. ACAD. DE LETRAS;1;NA;NA;;NA;
21109210;QU?MICA (LIC) - N;2011;2104017;LINGUA PORTUGUESA;21040000;UNID. ACAD. DE LETRAS;1;NA;NA;;NA;
21109210;QU?MICA (LIC) - N;2011;2103265;PSICOLOGIA DA EDUCA??O;21030000;UNID. ACAD. DE EDUCA??O;1;NA;NA;;NA;
21109210;QU?MICA (LIC) - N;2011;2102248;QU?MICA GERAL EXPERIMENTAL I;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;1;NA;NA;;NA;
21109210;QU?MICA (LIC) - N;2011;2102247;QU?MICA GERAL I;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;1;NA;NA;;NA;
21109210;QU?MICA (LIC) - N;2011;2102252;CALCULO DIFERENCIAL E INTEGRAL I;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;2;NA;NA;;NA;
21109210;QU?MICA (LIC) - N;2011;2103227;DIDATICA;21030000;UNID. ACAD. DE EDUCA??O;2;NA;NA;;NA;
21109210;QU?MICA (LIC) - N;2011;2102258;FUNDAMENTOS DE QU?MICA ORG?NICA;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;2;NA;2102247;QU?MICA GERAL I;1;
21109210;QU?MICA (LIC) - N;2011;2102256;QU?MICA GERAL EXPERIMENTAL II;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;2;NA;2102248;QU?MICA GERAL EXPERIMENTAL I;1;
21109210;QU?MICA (LIC) - N;2011;2102255;QU?MICA GERAL II;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;2;NA;2102247;QU?MICA GERAL I;1;
21109210;QU?MICA (LIC) - N;2011;2102257;T?PICOS EM HIST?RIA DA QU?MICA;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;2;NA;NA;;NA;
21109210;QU?MICA (LIC) - N;2011;2102269;CALCULO DIFERENCIAL E INTEGRAL II;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;3;NA;2102252;CALCULO DIFERENCIAL E INTEGRAL I;1;
21109210;QU?MICA (LIC) - N;2011;2102270;FUNDAMENTOS DA MEC?NICA CL?SSICA I;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;3;NA;2102252;CALCULO DIFERENCIAL E INTEGRAL I;1;
21109210;QU?MICA (LIC) - N;2011;2103266;POLITICA EDUCACIONAL;21030000;UNID. ACAD. DE EDUCA??O;3;NA;NA;;NA;
21109210;QU?MICA (LIC) - N;2011;2102268;QU?MICA ORG?NICA EXPERIMENTAL;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;3;NA;2102248;QU?MICA GERAL EXPERIMENTAL I;1;
21109210;QU?MICA (LIC) - N;2011;2102267;QU?MICA ORG?NICA I;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;3;NA;2102258;FUNDAMENTOS DE QU?MICA ORG?NICA;1;
21109210;QU?MICA (LIC) - N;2011;2105122;BIOLOGIA CELULAR;21050000;UNID. ACAD. DE CI?NCIAS DA VIDA;4;NA;NA;;NA;
21109210;QU?MICA (LIC) - N;2011;2102277;F?SICO-QU?MICA I;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;4;NA;2102255;QU?MICA GERAL II;1;
21109210;QU?MICA (LIC) - N;2011;2102279;FUNDAMENTOS DA MEC?NICA CL?SSICA II;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;4;NA;2102270;FUNDAMENTOS DA MEC?NICA CL?SSICA I;1;
21109210;QU?MICA (LIC) - N;2011;2102278;INSTRUMENTA??O PARA O ENSINO DE QU?MICA;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;4;NA;2102247;QU?MICA GERAL I;1;
21109210;QU?MICA (LIC) - N;2011;2102276;QU?MICA ORG?NICA II;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;4;NA;2102267;QU?MICA ORG?NICA I;1;
21109210;QU?MICA (LIC) - N;2011;2103101;SEMINARIOS DE FORMACAO DE PROFESSORES;21030000;UNID. ACAD. DE EDUCA??O;4;NA;NA;;NA;
21109210;QU?MICA (LIC) - N;2011;2106016;BIOQU?MICA;21060000;UNID. ACAD. DE ENFERMAGEM;5;NA;2102258;FUNDAMENTOS DE QU?MICA ORG?NICA;1;
21109210;QU?MICA (LIC) - N;2011;2102297;F?SICO-QU?MICA II;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;5;NA;2102277;F?SICO-QU?MICA I;1;
21109210;QU?MICA (LIC) - N;2011;2102299;QU?MICA ANAL?TICA QUALITATIVA;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;5;NA;2102255;QU?MICA GERAL II;1;
21109210;QU?MICA (LIC) - N;2011;2102298;T?PICOS EM QU?MICA AMBIENTAL;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;5;NA;2102255;QU?MICA GERAL II;1;
21109210;QU?MICA (LIC) - N;2011;2102321;INFORM E ENS DAS CIEN NAT NA EDUC BASICA;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;6;NA;2103265;PSICOLOGIA DA EDUCA??O;1;E
21109210;QU?MICA (LIC) - N;2011;2102321;INFORM E ENS DAS CIEN NAT NA EDUC BASICA;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;6;NA;2103227;DIDATICA;2;
21109210;QU?MICA (LIC) - N;2011;2102322;PR?TICA DE ENSINO DE QU?MICA I;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;6;NA;2102278;INSTRUMENTA??O PARA O ENSINO DE QU?MICA;1;
21109210;QU?MICA (LIC) - N;2011;2102320;QU?MICA ANAL?TICA QUANTITATIVA;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;6;NA;2102299;QU?MICA ANAL?TICA QUALITATIVA;1;
21109210;QU?MICA (LIC) - N;2011;2102318;QU?MICA EXPERIMENTAL P/ EDUCA??O B?SICA;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;6;NA;2102278;INSTRUMENTA??O PARA O ENSINO DE QU?MICA;1;
21109210;QU?MICA (LIC) - N;2011;2102319;QU?MICA INORG?NICA DESCRITIVA;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;6;NA;2102255;QU?MICA GERAL II;1;
21109210;QU?MICA (LIC) - N;2011;2102347;FUNDAMENTOS DO ELETROMAGNETISMO;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;7;NA;2102269;CALCULO DIFERENCIAL E INTEGRAL II;1;E
21109210;QU?MICA (LIC) - N;2011;2102347;FUNDAMENTOS DO ELETROMAGNETISMO;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;7;NA;2102279;FUNDAMENTOS DA MEC?NICA CL?SSICA II;2;
21109210;QU?MICA (LIC) - N;2011;2102346;GEOLOGIA GERAL;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;7;NA;NA;;NA;
21109210;QU?MICA (LIC) - N;2011;2102345;METODOLOGIA DO ENSINO DE QUIMICA;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;7;NA;NA;;NA;
21109210;QU?MICA (LIC) - N;2011;2102348;PRATICA DE ENSINO DE QUIMICA II;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;7;NA;2102322;PR?TICA DE ENSINO DE QU?MICA I;1;
21109210;QU?MICA (LIC) - N;2011;2102344;QUIMICA DE COORDENACAO;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;7;NA;2102319;QU?MICA INORG?NICA DESCRITIVA;1;
21109210;QU?MICA (LIC) - N;2011;2102357;ESTAGIO CURRICULAR SUP EM QUIMICA I;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;8;NA;2102322;PR?TICA DE ENSINO DE QU?MICA I;1;
21109210;QU?MICA (LIC) - N;2011;2102356;METODOLOGIA CIENTIFICA;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;8;NA;NA;;NA;
21109210;QU?MICA (LIC) - N;2011;2102343;PROBABILIDADE E ESTATISTICA;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;8;NA;NA;;NA;
21109210;QU?MICA (LIC) - N;2011;2102309;ECOLOGIA GERAL;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;NA;NA;NA;;NA;
21109210;QU?MICA (LIC) - N;2011;2102352;FISICA MODERNA E CONTEMPORANEA I;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;NA;NA;NA;;NA;
21109210;QU?MICA (LIC) - N;2011;2102246;INTRODU??O ? CI?NCIA DA COMPUTA??O;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;NA;NA;NA;;NA;
21109210;QU?MICA (LIC) - N;2011;2102287;TEQ (A CONTEXTUALIZ.DO ENS. DE QU?MICA);21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;NA;NA;NA;;NA;
21109210;QU?MICA (LIC) - N;2011;2102355;TEQ(SOFTWARE LIVRE APLICADO ? QUIMICA);21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;NA;NA;NA;;NA;
51109210;QU?MICA (LIC) - N;2006;5101012;?LGEBRA VETORIAL E GEOMETRIA ANAL?TICA;51010000;UNID. ACAD. DE EDUCA??O;1;NA;NA;;NA;
51109210;QU?MICA (LIC) - N;2006;5101008;INTRODUCAO ? PR?TICA EM ENS. DE QU?MICA;51010000;UNID. ACAD. DE EDUCA??O;1;NA;NA;;NA;
51109210;QU?MICA (LIC) - N;2006;5101033;LEGISLA??O DA EDUCA??O B?SICA;51010000;UNID. ACAD. DE EDUCA??O;1;NA;NA;;NA;
51109210;QU?MICA (LIC) - N;2006;5101010;METODOLOGIA CIENT?FICA;51010000;UNID. ACAD. DE EDUCA??O;1;NA;NA;;NA;
51109210;QU?MICA (LIC) - N;2006;5101009;PRINCIPIOS DE SEGURANCA EM LABORAT?RIOS;51010000;UNID. ACAD. DE EDUCA??O;1;NA;NA;;NA;
51109210;QU?MICA (LIC) - N;2006;5101007;QU?MICA GERAL I;51010000;UNID. ACAD. DE EDUCA??O;1;NA;NA;;NA;
51109210;QU?MICA (LIC) - N;2006;5101082;CALCULO DIFERENCIAL E INTEGRAL I;51010000;UNID. ACAD. DE EDUCA??O;2;NA;NA;;NA;
51109210;QU?MICA (LIC) - N;2006;5101089;HIST?RIA DA QU?MICA;51010000;UNID. ACAD. DE EDUCA??O;2;NA;NA;;NA;
51109210;QU?MICA (LIC) - N;2006;5101021;INFORM?TICA APLICADA AO ENSINO;51010000;UNID. ACAD. DE EDUCA??O;2;NA;NA;;NA;
51109210;QU?MICA (LIC) - N;2006;5101016;PSICOLOGIA E EDUCA??O;51010000;UNID. ACAD. DE EDUCA??O;2;NA;NA;;NA;
51109210;QU?MICA (LIC) - N;2006;5101031;QU?MICA GERAL II;51010000;UNID. ACAD. DE EDUCA??O;2;NA;5101007;QU?MICA GERAL I;1;
51109210;QU?MICA (LIC) - N;2006;5101048;CALCULO DIFERENCIAL E INTEGRAL II;51010000;UNID. ACAD. DE EDUCA??O;3;NA;5101082;CALCULO DIFERENCIAL E INTEGRAL I;1;
51109210;QU?MICA (LIC) - N;2006;5101015;INGLES INSTRUMENTAL;51010000;UNID. ACAD. DE EDUCA??O;3;NA;NA;;NA;
51109210;QU?MICA (LIC) - N;2006;5101032;PESQUISA NO ENSINO DE QU?MICA;51010000;UNID. ACAD. DE EDUCA??O;3;NA;5101010;METODOLOGIA CIENT?FICA;1;
51109210;QU?MICA (LIC) - N;2006;5101054;PLANEJAMENTO EM EDUCA??O;51010000;UNID. ACAD. DE EDUCA??O;3;NA;5101016;PSICOLOGIA E EDUCA??O;1;
51109210;QU?MICA (LIC) - N;2006;5101057;QU?MICA EXPERIMENTAL;51010000;UNID. ACAD. DE EDUCA??O;3;NA;5101031;QU?MICA GERAL II;1;E
51109210;QU?MICA (LIC) - N;2006;5101057;QU?MICA EXPERIMENTAL;51010000;UNID. ACAD. DE EDUCA??O;3;NA;5101009;PRINCIPIOS DE SEGURANCA EM LABORAT?RIOS;2;
51109210;QU?MICA (LIC) - N;2006;5101056;QU?MICA ORG?NICA I;51010000;UNID. ACAD. DE EDUCA??O;3;NA;5101007;QU?MICA GERAL I;1;
51109210;QU?MICA (LIC) - N;2006;5101041;FILOSOFIA E SOCIOLOGIA DA EDUCA??O;51010000;UNID. ACAD. DE EDUCA??O;4;NA;NA;;NA;
51109210;QU?MICA (LIC) - N;2006;5101058;F?SICA GERAL E EXPERIMENTAL I;51010000;UNID. ACAD. DE EDUCA??O;4;NA;5101082;CALCULO DIFERENCIAL E INTEGRAL I;1;
51109210;QU?MICA (LIC) - N;2006;5101034;METODOLOGIA DO ENSINO DE QU?MICA I;51010000;UNID. ACAD. DE EDUCA??O;4;NA;NA;;NA;
51109210;QU?MICA (LIC) - N;2006;5101059;QU?MICA INORG?NICA DESCRITIVA;51010000;UNID. ACAD. DE EDUCA??O;4;NA;5101031;QU?MICA GERAL II;1;
51109210;QU?MICA (LIC) - N;2006;5101071;QU?MICA ORG?NICA II;51010000;UNID. ACAD. DE EDUCA??O;4;NA;5101056;QU?MICA ORG?NICA I;1;
51109210;QU?MICA (LIC) - N;2006;5101060;F?SICA II;51010000;UNID. ACAD. DE EDUCA??O;5;NA;5101058;F?SICA GERAL E EXPERIMENTAL I;1;
51109210;QU?MICA (LIC) - N;2006;5101055;METODOLOGIA DO ENSINO DE QU?MICA II;51010000;UNID. ACAD. DE EDUCA??O;5;NA;NA;;NA;
51109210;QU?MICA (LIC) - N;2006;5101125;QU?MICA AMBIENTAL;51010000;UNID. ACAD. DE EDUCA??O;5;NA;NA;;NA;
51109210;QU?MICA (LIC) - N;2006;5101073;QU?MICA ANAL?TICA I;51010000;UNID. ACAD. DE EDUCA??O;5;NA;5101031;QU?MICA GERAL II;1;
51109210;QU?MICA (LIC) - N;2006;5101070;QU?MICA INORG?NICA DE COORDENA??O;51010000;UNID. ACAD. DE EDUCA??O;5;NA;5101031;QU?MICA GERAL II;1;
51109210;QU?MICA (LIC) - N;2006;5101097;QU?MICA ORG?NICA EXPERIMENTAL;51010000;UNID. ACAD. DE EDUCA??O;5;NA;5101071;QU?MICA ORG?NICA II;1;E
51109210;QU?MICA (LIC) - N;2006;5101097;QU?MICA ORG?NICA EXPERIMENTAL;51010000;UNID. ACAD. DE EDUCA??O;5;NA;5101009;PRINCIPIOS DE SEGURANCA EM LABORAT?RIOS;2;
51109210;QU?MICA (LIC) - N;2006;5101117;AN?LISE T?RMICA;51010000;UNID. ACAD. DE EDUCA??O;6;NA;5101098;QU?MICA ANAL?TICA II;1;
